           IFrame     Ebond           Eangle         Etors             Eimpr                ELJ                     Ecoul              ETot                Move           Flip         RotStrand        RotBranch       FlpBranch                 Time
       16700000     230.5437917     208.4194901     409.1211657       0.0000000           -34.5755966             0.0000000           813.5088509       7.4042437      17.7346352      33.6002008       0.0000000       0.0000000               858.390
       16800000     205.5098510     218.3323137     402.7222166       0.0000000           -40.6486529             0.0000000           785.9157284       7.4017764      17.7332918      33.6003920       0.0000000       0.0000000               863.541
       16900000     230.1426302     196.1671222     416.3005642       0.0000000           -38.6828745             0.0000000           803.9274421       7.4003329      17.7324826      33.6015477       0.0000000       0.0000000               868.670
       17000000     218.1447474     215.6487143     405.0061590       0.0000000           -39.4383372             0.0000000           799.3612834       7.4002677      17.7334511      33.6013878       0.0000000       0.0000000               873.823
       17100000     219.8126108     219.1314958     403.8173027       0.0000000           -42.8319827             0.0000000           799.9294266       7.3995088      17.7313483      33.6016127       0.0000000       0.0000000               878.954
       17200000     232.2824453     205.8843222     410.5595849       0.0000000           -40.6369075             0.0000000           808.0894449       7.4017808      17.7331699      33.6013304       0.0000000       0.0000000               884.102
       17300000     216.7556395     224.8138330     405.8522904       0.0000000           -37.0906363             0.0000000           810.3311266       7.4023160      17.7343745      33.6029423       0.0000000       0.0000000               889.238
       17400000     235.2379386     231.9286092     422.8276804       0.0000000           -42.5001643             0.0000000           847.4940639       7.4021345      17.7322154      33.6029603       0.0000000       0.0000000               894.356
       17500000     218.0053156     237.4491596     402.3791027       0.0000000           -36.8458284             0.0000000           820.9877496       7.4032608      17.7332344      33.6047556       0.0000000       0.0000000               899.488
       17600000     228.6399201     231.5569424     392.7398351       0.0000000           -40.1891021             0.0000000           812.7475954       7.4037953      17.7301481      33.6033696       0.0000000       0.0000000               904.623
       17700000     220.7242774     228.7433022     399.7980548       0.0000000           -34.7613923             0.0000000           814.5042422       7.4031487      17.7270222      33.6025354       0.0000000       0.0000000               909.755
       17800000     237.7559847     225.4164674     414.0389803       0.0000000           -36.9451466             0.0000000           840.2662857       7.4027875      17.7248061      33.6040287       0.0000000       0.0000000               914.898
       17900000     241.3036234     210.1517194     434.6627853       0.0000000           -38.4008337             0.0000000           847.7172943       7.4031171      17.7233758      33.6036572       0.0000000       0.0000000               920.042
       18000000     221.7177825     218.4241328     397.9870080       0.0000000           -34.6728322             0.0000000           803.4560911       7.4039468      17.7254754      33.6042660       0.0000000       0.0000000               925.204
