#Time(ps) Temperature(K) Density(g/cm^3)
  1908.0, 318.3,  1.1017
  1912.0, 318.5,  1.1041
  1916.0, 317.4,  1.1016
  1920.0, 316.6,  1.1059
  1924.0, 313.1,  1.1003
  1928.0, 316.5,  1.1013
  1932.0, 314.8,  1.1100
  1936.0, 313.7,  1.1020
  1940.0, 311.6,  1.1023
  1944.0, 311.3,  1.1055
  1948.0, 308.4,  1.1051
  1952.0, 313.0,  1.1076
  1956.0, 310.8,  1.1054
  1960.0, 303.5,  1.1017
  1964.0, 306.9,  1.1050
  1968.0, 307.8,  1.1003
  1972.0, 307.1,  1.1006
  1976.0, 307.4,  1.0995
  1980.0, 302.0,  1.1030
  1984.0, 303.5,  1.1078
  1988.0, 303.4,  1.1066
  1992.0, 300.3,  1.1138
  1996.0, 298.8,  1.1147
  2000.0, 304.3,  1.1109
  2004.0, 300.3,  1.1134
  2008.0, 298.6,  1.1108
  2012.0, 298.0,  1.1140
  2016.0, 295.6,  1.1145
  2020.0, 298.3,  1.1091
  2024.0, 294.8,  1.1083
  2028.0, 292.6,  1.1110
  2032.0, 294.6,  1.1076
  2036.0, 294.3,  1.1123
  2040.0, 290.6,  1.1112
  2044.0, 289.4,  1.1157
  2048.0, 290.3,  1.1128
  2052.0, 291.1,  1.1176
  2056.0, 290.3,  1.1147
  2060.0, 289.5,  1.1088
  2064.0, 285.9,  1.1161
  2068.0, 287.0,  1.1152
  2072.0, 285.0,  1.1178
  2076.0, 284.9,  1.1137
  2080.0, 285.8,  1.1184
  2084.0, 286.6,  1.1150
  2088.0, 283.4,  1.1137
  2092.0, 282.1,  1.1227
  2096.0, 283.4,  1.1240
  2100.0, 280.1,  1.1207
  2104.0, 277.1,  1.1227
  2108.0, 277.8,  1.1207
  2112.0, 275.5,  1.1212
  2116.0, 277.7,  1.1250
  2120.0, 274.5,  1.1239
  2124.0, 276.1,  1.1222
  2128.0, 274.7,  1.1241
  2132.0, 274.3,  1.1236
  2136.0, 272.6,  1.1215
  2140.0, 272.5,  1.1277
  2144.0, 271.7,  1.1200
  2148.0, 271.6,  1.1253
  2152.0, 273.2,  1.1247
  2156.0, 270.6,  1.1284
  2160.0, 268.8,  1.1276
  2164.0, 268.1,  1.1260
  2168.0, 269.2,  1.1242
  2172.0, 270.0,  1.1249
  2176.0, 264.9,  1.1295
  2180.0, 266.5,  1.1303
  2184.0, 262.9,  1.1304
  2188.0, 263.2,  1.1303
  2192.0, 263.3,  1.1274
  2196.0, 259.7,  1.1300
  2200.0, 263.2,  1.1285
  2204.0, 259.0,  1.1276
  2208.0, 260.2,  1.1365
  2212.0, 254.1,  1.1291
  2216.0, 259.1,  1.1308
  2220.0, 258.6,  1.1327
  2224.0, 255.1,  1.1332
  2228.0, 256.9,  1.1319
  2232.0, 253.7,  1.1309
  2236.0, 253.2,  1.1274
  2240.0, 253.1,  1.1363
  2244.0, 251.7,  1.1378
  2248.0, 250.6,  1.1347
  2252.0, 251.7,  1.1369
  2256.0, 252.9,  1.1355
  2260.0, 248.0,  1.1333
  2264.0, 247.2,  1.1345
  2268.0, 246.4,  1.1382
  2272.0, 246.1,  1.1364
  2276.0, 245.7,  1.1337
  2280.0, 244.1,  1.1350
  2284.0, 245.2,  1.1349
  2288.0, 239.9,  1.1425
  2292.0, 244.0,  1.1436
  2296.0, 241.8,  1.1402
  2300.0, 239.5,  1.1430
  2304.0, 241.5,  1.1410
  2308.0, 238.8,  1.1380
  2312.0, 236.6,  1.1389
  2316.0, 237.1,  1.1435
  2320.0, 237.2,  1.1416
  2324.0, 234.3,  1.1414
  2328.0, 234.2,  1.1406
  2332.0, 231.8,  1.1364
  2336.0, 233.0,  1.1423
  2340.0, 231.4,  1.1413
  2344.0, 233.2,  1.1417
  2348.0, 229.6,  1.1396
  2352.0, 229.5,  1.1411
  2356.0, 228.9,  1.1445
  2360.0, 228.5,  1.1456
  2364.0, 229.9,  1.1448
  2368.0, 224.9,  1.1440
  2372.0, 226.3,  1.1420
  2376.0, 223.4,  1.1472
  2380.0, 223.7,  1.1448
  2384.0, 223.9,  1.1467
  2388.0, 222.4,  1.1508
  2392.0, 222.5,  1.1494
  2396.0, 222.4,  1.1466
  2400.0, 222.1,  1.1494
  2404.0, 218.5,  1.1488
  2408.0, 219.0,  1.1497
  2412.0, 218.8,  1.1470
  2416.0, 218.1,  1.1504
  2420.0, 214.5,  1.1464
  2424.0, 216.4,  1.1513
  2428.0, 213.1,  1.1489
  2432.0, 212.6,  1.1494
  2436.0, 212.0,  1.1496
  2440.0, 211.4,  1.1534
  2444.0, 212.0,  1.1512
  2448.0, 210.6,  1.1472
  2452.0, 210.4,  1.1541
  2456.0, 208.3,  1.1513
  2460.0, 208.2,  1.1543
  2464.0, 207.8,  1.1565
  2468.0, 207.4,  1.1554
  2472.0, 206.3,  1.1541
  2476.0, 205.6,  1.1521
  2480.0, 204.6,  1.1509
  2484.0, 204.4,  1.1534
  2488.0, 201.7,  1.1513
  2492.0, 200.9,  1.1542
  2496.0, 200.3,  1.1601
  2500.0, 198.3,  1.1574
  2504.0, 201.0,  1.1545
  2508.0, 197.2,  1.1580
  2512.0, 197.9,  1.1587
  2516.0, 196.0,  1.1628
