 Time Density Volume Pressure Temperature "Kin. Energy" Box-X Box-Y Box-Z
15.1 15.1 99.21305084228516 17.00425910949707 -443.6046447753906 440.7323913574219 390.26422119140625 2.5714962482452393 2.5714962482452393 2.5714962482452393
15.200000000000001 15.200000000000001 99.34931945800781 16.98093605041504 -132.91648864746094 438.19293212890625 388.01556396484375 2.5703201293945312 2.5703201293945312 2.5703201293945312
15.3 15.3 99.30563354492188 16.988405227661133 -265.516357421875 414.28240966796875 366.8430480957031 2.5706968307495117 2.5706968307495117 2.5706968307495117
15.4 15.4 99.3791732788086 16.975833892822266 -471.4842224121094 459.5883483886719 406.96099853515625 2.5700626373291016 2.5700626373291016 2.5700626373291016
15.5 15.5 99.30152130126953 16.98910903930664 -111.85765838623047 533.5548706054688 472.4576110839844 2.570732355117798 2.570732355117798 2.570732355117798
15.6 15.6 99.3974380493164 16.972715377807617 795.5436401367188 468.4165344238281 414.7782287597656 2.5699052810668945 2.5699052810668945 2.5699052810668945
15.700000000000001 15.700000000000001 99.36236572265625 16.97870635986328 441.9754943847656 352.34832763671875 312.0010070800781 2.5702075958251953 2.5702075958251953 2.5702075958251953
15.8 15.8 99.35453796386719 16.980043411254883 -330.6213073730469 387.61553955078125 343.2297668457031 2.570275068283081 2.570275068283081 2.570275068283081
15.9 15.9 99.37682342529297 16.97623634338379 782.4319458007812 481.67474365234375 426.5182800292969 2.570082902908325 2.570082902908325 2.570082902908325
16.0 16.0 99.36335754394531 16.97853660583496 -336.5509948730469 526.1290283203125 465.8821105957031 2.5701990127563477 2.5701990127563477 2.5701990127563477
16.1 16.1 99.33678436279297 16.983078002929688 -66.07510375976562 403.6177978515625 357.3996276855469 2.5704281330108643 2.5704281330108643 2.5704281330108643
16.2 16.2 99.32075500488281 16.98581886291504 283.2978515625 372.6520080566406 329.97967529296875 2.570566415786743 2.570566415786743 2.570566415786743
16.3 16.3 99.23648834228516 17.000242233276367 -36.6942138671875 474.4549255371094 420.12518310546875 2.571293830871582 2.571293830871582 2.571293830871582
16.4 16.4 99.26751708984375 16.99492835998535 79.17463684082031 492.6611633300781 436.24664306640625 2.571025848388672 2.571025848388672 2.571025848388672
16.5 16.5 99.25811004638672 16.996540069580078 -194.29486083984375 477.77325439453125 423.06353759765625 2.5711071491241455 2.5711071491241455 2.5711071491241455
16.6 16.6 99.23204803466797 17.00100326538086 -489.9607238769531 379.2942199707031 335.861328125 2.5713322162628174 2.5713322162628174 2.5713322162628174
16.7 16.7 99.27246856689453 16.994081497192383 -292.6014709472656 399.814697265625 354.0320129394531 2.5709831714630127 2.5709831714630127 2.5709831714630127
16.8 16.8 99.2915267944336 16.990819931030273 84.53890228271484 458.47735595703125 405.97723388671875 2.5708186626434326 2.5708186626434326 2.5708186626434326
16.9 16.9 99.28677368164062 16.99163246154785 -240.3131103515625 459.89923095703125 407.2362976074219 2.570859670639038 2.570859670639038 2.570859670639038
17.0 17.0 99.32827758789062 16.984533309936523 -532.1624145507812 382.62689208984375 338.8123779296875 2.5705015659332275 2.5705015659332275 2.5705015659332275
17.1 17.1 99.36026763916016 16.97906494140625 218.7294158935547 362.38458251953125 320.88800048828125 2.570225715637207 2.570225715637207 2.570225715637207
17.2 17.2 99.29226684570312 16.990692138671875 -376.3503723144531 489.1278991699219 433.11798095703125 2.570812225341797 2.570812225341797 2.570812225341797
17.3 17.3 99.27448272705078 16.993736267089844 -277.2258605957031 533.95849609375 472.8150329589844 2.5709657669067383 2.5709657669067383 2.5709657669067383
17.400000000000002 17.400000000000002 99.36515808105469 16.978229522705078 359.6917419433594 460.1844177246094 407.4888000488281 2.570183515548706 2.570183515548706 2.570183515548706
17.5 17.5 99.35761260986328 16.97951889038086 62.599609375 419.52996826171875 371.48968505859375 2.570248603820801 2.570248603820801 2.570248603820801
17.6 17.6 99.37200927734375 16.97705841064453 120.18123626708984 427.89404296875 378.89599609375 2.570124387741089 2.570124387741089 2.570124387741089
17.7 17.7 99.39281463623047 16.9735050201416 -256.3074035644531 453.7080993652344 401.75408935546875 2.5699450969696045 2.5699450969696045 2.5699450969696045
17.8 17.8 99.3328628540039 16.983749389648438 389.50439453125 559.686767578125 495.59716796875 2.5704619884490967 2.5704619884490967 2.5704619884490967
17.900000000000002 17.900000000000002 99.3158950805664 16.986650466918945 772.0003051757812 438.2631530761719 388.0777587890625 2.570608377456665 2.570608377456665 2.570608377456665
18.0 18.0 99.35154724121094 16.980554580688477 220.12135314941406 380.595458984375 337.0135498046875 2.570300817489624 2.570300817489624 2.570300817489624
18.1 18.1 99.2993392944336 16.989482879638672 109.13118743896484 431.4158630371094 382.0145263671875 2.570751190185547 2.570751190185547 2.570751190185547
18.2 18.2 99.33148956298828 16.983983993530273 -524.9674682617188 594.9266357421875 526.8016967773438 2.5704739093780518 2.5704739093780518 2.5704739093780518
