 Time Step CPU E_bond E_angle E_dihed E_impro E_pair E_vdwl E_coul E_long E_tail PotEng Temp Press Lx Ly Lz Density
4670.000000 4670.000000 4670000.000000 11505.781000 27192.422262 41854.736048 10260.143709 0.000000 -6479.082992 -10531.025492 14763.979547 -10712.036629 -1141.596994 72828.218608 504.850710 987.591876 5.106188 5.106188 5.106188 714.802090
4680.000000 4680.000000 4680000.000000 11530.501000 26355.844850 42238.626416 10110.143962 0.000000 -6334.263874 -10408.327182 14786.691136 -10712.627828 -1129.735898 72370.355120 500.816970 498.747062 5.123996 5.123996 5.123996 707.375370
4690.000000 4690.000000 4690000.000000 11555.496000 26941.250884 42035.597816 10496.621715 0.000000 -6795.879154 -10764.394368 14680.638451 -10712.123238 -1147.283469 72677.594608 498.092380 185.148021 5.097738 5.097738 5.097738 718.362640
4700.000000 4700.000000 4700000.000000 11579.999000 27015.248690 41710.603524 10314.740725 0.000000 -6898.248664 -10708.161408 14522.059412 -10712.146668 -1139.028520 72142.343856 504.009260 99.485496 5.110023 5.110023 5.110023 713.193870
4710.000000 4710.000000 4710000.000000 11607.667000 26845.815518 41939.918104 10330.020274 0.000000 -6345.984513 -10222.870126 14588.874963 -10711.989350 -1125.519012 72769.768128 502.711020 -457.897220 5.130387 5.130387 5.130387 704.735010
4720.000000 4720.000000 4720000.000000 11632.311000 26569.368596 42596.806104 10361.148816 0.000000 -6760.851962 -10578.267454 14529.547935 -10712.132442 -1137.227978 72766.471136 503.851930 1069.909420 5.112719 5.112719 5.112719 712.066470
4730.000000 4730.000000 4730000.000000 11656.779000 27242.534866 42480.118528 10481.928762 0.000000 -6583.513958 -10576.121062 14704.834523 -10712.227419 -1131.320839 73621.065688 497.719530 -883.709564 5.121602 5.121602 5.121602 708.367750
4740.000000 4740.000000 4740000.000000 11681.395000 26596.401420 42787.106976 10195.621826 0.000000 -6553.391669 -10566.393262 14725.095543 -10712.094368 -1133.185523 73025.736880 496.374780 771.113556 5.118791 5.118791 5.118791 709.535330
4750.000000 4750.000000 4750000.000000 11706.152000 27223.446203 42281.441288 10534.951339 0.000000 -6452.499530 -10462.165638 14721.889762 -10712.223654 -1134.234451 73587.338464 501.906480 -779.433180 5.117213 5.117213 5.117213 710.192100
4760.000000 4760.000000 4760000.000000 11730.819000 27209.603439 42576.066016 10546.880760 0.000000 -6257.300449 -10282.476227 14737.025801 -10711.849604 -1123.330194 74075.251440 494.666580 192.884155 5.133717 5.133717 5.133717 703.364490
4770.000000 4770.000000 4770000.000000 11755.734000 26255.054801 42860.799768 10213.177890 0.000000 -6690.710549 -10714.064614 14735.488181 -10712.134116 -1136.224069 72638.323584 500.868530 227.490239 5.114224 5.114224 5.114224 711.437870
4780.000000 4780.000000 4780000.000000 11780.053000 27380.147045 43160.227728 10443.863567 0.000000 -6531.069192 -10560.135672 14741.460841 -10712.394361 -1131.012939 74453.171240 496.039680 -574.586444 5.122066 5.122066 5.122066 708.174970
4790.000000 4790.000000 4790000.000000 11804.612000 27520.500998 42537.171552 10097.881494 0.000000 -6575.964767 -10643.957928 14780.259910 -10712.266749 -1126.924083 73579.589696 502.515550 -1341.114699 5.128254 5.128254 5.128254 705.614760
4800.000000 4800.000000 4800000.000000 11829.069000 26987.956876 40837.314860 10422.902982 0.000000 -6586.963248 -10465.369327 14590.599608 -10712.193947 -1123.283082 71661.213144 509.298960 -39.153300 5.133789 5.133789 5.133789 703.334980
4810.000000 4810.000000 4810000.000000 11853.246000 27180.902036 41897.295696 10309.511143 0.000000 -6316.514090 -10262.859543 14658.564504 -10712.219470 -1118.220275 73071.196040 500.551680 144.206115 5.141525 5.141525 5.141525 700.164950
4820.000000 4820.000000 4820000.000000 11877.787000 26803.022821 42184.573320 10553.578089 0.000000 -6374.495544 -10394.192374 14731.923413 -10712.226582 -1132.188852 73166.679104 499.675800 -532.994811 5.120293 5.120293 5.120293 708.911260
4830.000000 4830.000000 4830000.000000 11902.177000 26917.066946 42521.109176 10218.307893 0.000000 -6967.682144 -10734.979174 14479.714822 -10712.417791 -1134.877323 72688.803544 499.137790 852.652337 5.116246 5.116246 5.116246 710.594610
4840.000000 4840.000000 4840000.000000 11926.593000 27136.357917 42671.628576 10274.534995 0.000000 -6534.087948 -10597.933928 14775.683450 -10711.837470 -1143.987857 73548.431448 497.129640 639.082197 5.102628 5.102628 5.102628 716.299110
4850.000000 4850.000000 4850000.000000 11950.904000 26551.107946 42245.082328 10023.167388 0.000000 -6236.620610 -10326.802778 14802.533015 -10712.350847 -1133.975504 72582.739144 502.200200 1303.314901 5.117602 5.117602 5.117602 710.029970
4860.000000 4860.000000 4860000.000000 11975.456000 26939.146750 42156.557256 10165.198707 0.000000 -6868.935978 -10862.312938 14705.390995 -10712.014035 -1145.117788 72391.965480 500.239450 564.297417 5.100950 5.100950 5.100950 717.006610
4870.000000 4870.000000 4870000.000000 12000.010000 26741.592914 42624.583680 10308.859276 0.000000 -6579.344184 -10690.153054 14822.922484 -10712.113196 -1139.250858 73095.693360 497.783050 122.040734 5.109691 5.109691 5.109691 713.333080
4880.000000 4880.000000 4880000.000000 12024.572000 27348.224380 41785.468254 10233.605434 0.000000 -6531.015637 -10459.891216 14640.970784 -10712.095623 -1131.813631 72836.281176 496.916320 226.632138 5.120858 5.120858 5.120858 708.676310
4890.000000 4890.000000 4890000.000000 12049.092000 27282.057349 42058.362960 10203.384820 0.000000 -6799.491620 -10863.138442 14775.999342 -10712.352521 -1136.264737 72744.316856 501.041570 -397.782911 5.114163 5.114163 5.114163 711.463350
4900.000000 4900.000000 4900000.000000 12073.749000 27610.646534 42820.231704 10302.105045 0.000000 -7113.261077 -11159.369407 14758.544950 -10712.436619 -1146.248514 73619.722624 495.553300 -1581.038114 5.099272 5.099272 5.099272 717.714610
4910.000000 4910.000000 4910000.000000 12098.362000 26820.839130 42552.564488 10340.273585 0.000000 -6720.215698 -10622.680614 14614.394853 -10711.929937 -1130.240489 72993.461504 504.628370 304.828045 5.123233 5.123233 5.123233 707.691300
4920.000000 4920.000000 4920000.000000 12122.429000 27001.500066 42350.795272 10583.771506 0.000000 -6581.853329 -10478.538467 14608.948540 -10712.263402 -1127.480555 73354.214352 499.247350 -410.954705 5.127410 5.127410 5.127410 705.963210
4930.000000 4930.000000 4930000.000000 12147.080000 27426.832535 42093.014848 10607.308598 0.000000 -6651.682615 -10668.510058 14728.917627 -10712.090184 -1142.234971 73475.470856 492.691440 -159.035535 5.105237 5.105237 5.105237 715.201560
4940.000000 4940.000000 4940000.000000 12171.769000 27118.282618 42621.659064 10100.693142 0.000000 -6564.916497 -10680.945743 14828.388880 -10712.360052 -1129.983926 73275.718328 501.763690 553.090021 5.123621 5.123621 5.123621 707.530680
4950.000000 4950.000000 4950000.000000 12196.118000 26727.288655 42131.616432 10250.050227 0.000000 -6878.562944 -10786.024393 14619.585942 -10712.124493 -1147.291000 72230.391952 500.901420 128.697878 5.097727 5.097727 5.097727 718.367360
4960.000000 4960.000000 4960000.000000 12220.538000 26639.224242 41884.693488 10358.547205 0.000000 -6377.539822 -10268.721746 14603.444070 -10712.262146 -1114.786132 72504.925112 506.215580 -354.380479 5.146799 5.146799 5.146799 698.014690
4970.000000 4970.000000 4970000.000000 12245.094000 26589.740910 42313.879840 10128.878658 0.000000 -6445.774586 -10329.410247 14595.997386 -10712.362144 -1126.838353 72586.726496 504.025390 456.770688 5.128384 5.128384 5.128384 705.561080
4980.000000 4980.000000 4980000.000000 12269.466000 26984.890841 42252.002664 10378.227067 0.000000 -6579.329958 -10537.325759 14670.273010 -10712.277209 -1126.037368 73035.791032 494.973300 994.163572 5.129600 5.129600 5.129600 705.059560
4990.000000 4990.000000 4990000.000000 12294.173000 26755.809310 42381.468176 10390.362341 0.000000 -6613.073500 -10645.045768 14744.523110 -10712.550842 -1129.837820 72914.568000 499.342860 167.454660 5.123842 5.123842 5.123842 707.439190
5000.000000 5000.000000 5000000.000000 12318.705000 26708.378649 42490.130840 10382.270066 0.000000 -6508.469734 -10321.428849 14525.072310 -10712.113196 -1129.070266 73072.313168 500.650570 484.943112 5.125003 5.125003 5.125003 706.958580
